fuel,year,value,scenario,variant
Biogas (Treibstoff),2010,0.003554525624305038,ZERO-Basis,KKW50
Biogas (Treibstoff),2011,0.002979755018986385,ZERO-Basis,KKW50
Biogas (Treibstoff),2012,0.002562177635498514,ZERO-Basis,KKW50
Biogas (Treibstoff),2013,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2014,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2015,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2016,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2017,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2018,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2019,0.0,ZERO-Basis,KKW50
Biogas (Treibstoff),2020,0.18698573327749077,ZERO-Basis,KKW50
Biogas (Treibstoff),2021,0.30506642894618957,ZERO-Basis,KKW50
Biogas (Treibstoff),2022,0.46317131300890413,ZERO-Basis,KKW50
Biogas (Treibstoff),2023,0.6658745882952332,ZERO-Basis,KKW50
Biogas (Treibstoff),2024,0.9218816648767311,ZERO-Basis,KKW50
Biogas (Treibstoff),2025,1.2390430736504368,ZERO-Basis,KKW50
Biogas (Treibstoff),2026,1.6403056308162987,ZERO-Basis,KKW50
Biogas (Treibstoff),2027,1.8780392338714862,ZERO-Basis,KKW50
Biogas (Treibstoff),2028,2.135830864647284,ZERO-Basis,KKW50
Biogas (Treibstoff),2029,2.4066260460096576,ZERO-Basis,KKW50
Biogas (Treibstoff),2030,2.6879800808564287,ZERO-Basis,KKW50
Biogas (Treibstoff),2031,2.985995599845006,ZERO-Basis,KKW50
Biogas (Treibstoff),2032,3.297232105205016,ZERO-Basis,KKW50
Biogas (Treibstoff),2033,3.626087370626155,ZERO-Basis,KKW50
Biogas (Treibstoff),2034,3.9716336687366605,ZERO-Basis,KKW50
Biogas (Treibstoff),2035,4.331465954759884,ZERO-Basis,KKW50
Biogas (Treibstoff),2036,4.7159477788152655,ZERO-Basis,KKW50
Biogas (Treibstoff),2037,5.1153124465985815,ZERO-Basis,KKW50
Biogas (Treibstoff),2038,5.533224125836578,ZERO-Basis,KKW50
Biogas (Treibstoff),2039,5.966857527462726,ZERO-Basis,KKW50
Biogas (Treibstoff),2040,6.421910546718,ZERO-Basis,KKW50
Biogas (Treibstoff),2041,6.840302355063522,ZERO-Basis,KKW50
Biogas (Treibstoff),2042,7.238697206002135,ZERO-Basis,KKW50
Biogas (Treibstoff),2043,7.607100335708658,ZERO-Basis,KKW50
Biogas (Treibstoff),2044,7.955300280920953,ZERO-Basis,KKW50
Biogas (Treibstoff),2045,8.27665719996703,ZERO-Basis,KKW50
Biogas (Treibstoff),2046,8.537451931374822,ZERO-Basis,KKW50
Biogas (Treibstoff),2047,8.730118764324857,ZERO-Basis,KKW50
Biogas (Treibstoff),2048,8.855414367575428,ZERO-Basis,KKW50
Biogas (Treibstoff),2049,8.910886483621722,ZERO-Basis,KKW50
Biogas (Treibstoff),2050,8.903248333000679,ZERO-Basis,KKW50
Biogas (Treibstoff),2051,8.82916771222474,ZERO-Basis,KKW50
Biogas (Treibstoff),2052,8.702861882370476,ZERO-Basis,KKW50
Biogas (Treibstoff),2053,8.525879689206615,ZERO-Basis,KKW50
Biogas (Treibstoff),2054,8.30267568970174,ZERO-Basis,KKW50
Biogas (Treibstoff),2055,8.0414201822639,ZERO-Basis,KKW50
Biogas (Treibstoff),2056,7.722418983359031,ZERO-Basis,KKW50
Biogas (Treibstoff),2057,7.350965148768918,ZERO-Basis,KKW50
Biogas (Treibstoff),2058,6.9302611370648926,ZERO-Basis,KKW50
Biogas (Treibstoff),2059,6.464528475353141,ZERO-Basis,KKW50
Biogas (Treibstoff),2060,5.954203708347652,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2000,6.3299999999999965,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2001,6.779999999999999,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2002,6.929999999999999,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2003,7.430000000000008,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2004,7.790000000000006,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2005,8.53,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2006,8.970000000000002,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2007,9.709999999999999,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2008,11.199999999999998,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2009,12.049999999999999,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2010,14.300000000000002,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2011,14.199999999999989,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2012,16.310000000000002,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2013,17.89,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2014,17.440000000000005,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2015,20.560000000000013,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2016,23.689999999999987,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2017,26.43999999999998,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2018,28.31000000000001,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2019,30.34899996704999,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2020,35.769929948599305,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2021,37.033248032361364,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2022,40.74236278922759,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2023,44.65051115004124,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2024,48.49779146434621,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2025,53.127442707970616,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2026,58.2942869453053,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2027,63.23687495430561,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2028,68.04132802452801,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2029,72.72569606925991,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2030,77.68441667797464,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2031,82.27024770720931,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2032,86.70649475697279,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2033,91.23104322923469,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2034,95.4587352853301,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2035,99.50926863803599,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2036,103.57650973553449,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2037,107.62540739833193,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2038,111.36610929412706,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2039,115.28480196897736,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2040,118.78770297231124,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2041,122.81716141207781,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2042,126.46392234982493,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2043,130.25202776309297,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2044,133.6256621346232,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2045,136.65715860066362,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2046,140.9033520487595,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2047,144.23629165923242,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2048,147.02918226917893,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2049,149.16527825416455,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2050,150.6373487949135,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2051,150.30197921834022,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2052,149.9677269785401,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2053,149.4918801961387,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2054,148.92199596353743,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2055,148.26729559045904,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2056,147.6014895905861,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2057,146.87998755361875,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2058,146.01837216695327,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2059,145.2002122718157,ZERO-Basis,KKW50
"Summe (Inland, ohne LaWi)",2060,144.20162590952705,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2000,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2001,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2002,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2003,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2004,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2005,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2006,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2007,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2008,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2009,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2010,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2011,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2012,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2013,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2014,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2015,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2016,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2017,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2018,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2019,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2020,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2021,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2022,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2023,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2024,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2025,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2026,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2027,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2028,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2029,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2030,0.0,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2031,0.164672494833108,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2032,0.32677191831413205,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2033,0.48568186608031566,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2034,0.6409819165941909,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2035,0.7898374029103471,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2036,0.934050638852581,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2037,1.0736109387687032,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2038,1.206657483604033,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2039,1.3348857606757487,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2040,1.4582010620715073,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2041,1.5764920909197222,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2042,1.690111378997892,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2043,1.7991445082661142,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2044,1.903677407680432,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2045,2.0035988517039502,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2046,1.9681696968365778,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2047,1.9329771048129385,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2048,1.8982191583244714,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2049,1.8640783388536182,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2050,1.8301869985533439,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2051,1.796730816216525,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2052,1.7637094393470039,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2053,1.7311222855395583,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2054,1.6991331341086717,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2055,1.6674085212715164,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2056,1.636115176205053,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2057,1.6052516993133712,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2058,1.574816511251894,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2059,1.5448078619416692,ZERO-Basis,KKW50
Biogene Flugtreibstoffe (int. Flugverkehr),2060,1.5153696319993515,ZERO-Basis,KKW50
Summe (Total),2000,6.3299999999999965,ZERO-Basis,KKW50
Summe (Total),2001,6.779999999999999,ZERO-Basis,KKW50
Summe (Total),2002,6.929999999999999,ZERO-Basis,KKW50
Summe (Total),2003,7.430000000000008,ZERO-Basis,KKW50
Summe (Total),2004,7.790000000000006,ZERO-Basis,KKW50
Summe (Total),2005,8.53,ZERO-Basis,KKW50
Summe (Total),2006,8.970000000000002,ZERO-Basis,KKW50
Summe (Total),2007,9.709999999999999,ZERO-Basis,KKW50
Summe (Total),2008,11.199999999999998,ZERO-Basis,KKW50
Summe (Total),2009,12.049999999999999,ZERO-Basis,KKW50
Summe (Total),2010,14.300000000000002,ZERO-Basis,KKW50
Summe (Total),2011,14.199999999999989,ZERO-Basis,KKW50
Summe (Total),2012,16.310000000000002,ZERO-Basis,KKW50
Summe (Total),2013,17.89,ZERO-Basis,KKW50
Summe (Total),2014,17.440000000000005,ZERO-Basis,KKW50
Summe (Total),2015,20.560000000000013,ZERO-Basis,KKW50
Summe (Total),2016,23.689999999999987,ZERO-Basis,KKW50
Summe (Total),2017,26.43999999999998,ZERO-Basis,KKW50
Summe (Total),2018,28.31000000000001,ZERO-Basis,KKW50
Summe (Total),2019,30.34899996704999,ZERO-Basis,KKW50
Summe (Total),2020,35.769929948599305,ZERO-Basis,KKW50
Summe (Total),2021,37.033248032361364,ZERO-Basis,KKW50
Summe (Total),2022,40.74236278922759,ZERO-Basis,KKW50
Summe (Total),2023,44.65051115004124,ZERO-Basis,KKW50
Summe (Total),2024,48.49779146434621,ZERO-Basis,KKW50
Summe (Total),2025,53.127442707970616,ZERO-Basis,KKW50
Summe (Total),2026,58.2942869453053,ZERO-Basis,KKW50
Summe (Total),2027,63.23687495430561,ZERO-Basis,KKW50
Summe (Total),2028,68.04132802452801,ZERO-Basis,KKW50
Summe (Total),2029,72.72569606925991,ZERO-Basis,KKW50
Summe (Total),2030,77.68441667797464,ZERO-Basis,KKW50
Summe (Total),2031,82.43492020204242,ZERO-Basis,KKW50
Summe (Total),2032,87.03326667528692,ZERO-Basis,KKW50
Summe (Total),2033,91.716725095315,ZERO-Basis,KKW50
Summe (Total),2034,96.09971720192429,ZERO-Basis,KKW50
Summe (Total),2035,100.29910604094634,ZERO-Basis,KKW50
Summe (Total),2036,104.51056037438707,ZERO-Basis,KKW50
Summe (Total),2037,108.69901833710064,ZERO-Basis,KKW50
Summe (Total),2038,112.57276677773109,ZERO-Basis,KKW50
Summe (Total),2039,116.61968772965311,ZERO-Basis,KKW50
Summe (Total),2040,120.24590403438275,ZERO-Basis,KKW50
Summe (Total),2041,124.39365350299754,ZERO-Basis,KKW50
Summe (Total),2042,128.1540337288228,ZERO-Basis,KKW50
Summe (Total),2043,132.0511722713591,ZERO-Basis,KKW50
Summe (Total),2044,135.52933954230363,ZERO-Basis,KKW50
Summe (Total),2045,138.66075745236756,ZERO-Basis,KKW50
Summe (Total),2046,142.87152174559608,ZERO-Basis,KKW50
Summe (Total),2047,146.16926876404537,ZERO-Basis,KKW50
Summe (Total),2048,148.9274014275034,ZERO-Basis,KKW50
Summe (Total),2049,151.02935659301818,ZERO-Basis,KKW50
Summe (Total),2050,152.46753579346682,ZERO-Basis,KKW50
Summe (Total),2051,152.09871003455675,ZERO-Basis,KKW50
Summe (Total),2052,151.7314364178871,ZERO-Basis,KKW50
Summe (Total),2053,151.22300248167826,ZERO-Basis,KKW50
Summe (Total),2054,150.6211290976461,ZERO-Basis,KKW50
Summe (Total),2055,149.93470411173055,ZERO-Basis,KKW50
Summe (Total),2056,149.23760476679118,ZERO-Basis,KKW50
Summe (Total),2057,148.48523925293213,ZERO-Basis,KKW50
Summe (Total),2058,147.59318867820517,ZERO-Basis,KKW50
Summe (Total),2059,146.74502013375738,ZERO-Basis,KKW50
Summe (Total),2060,145.71699554152642,ZERO-Basis,KKW50
Umweltwärme,2000,4.311665453231985,ZERO-A,KKW50
Umweltwärme,2001,4.671349211130204,ZERO-A,KKW50
Umweltwärme,2002,4.790424336360018,ZERO-A,KKW50
Umweltwärme,2003,5.245092875244933,ZERO-A,KKW50
Umweltwärme,2004,5.50993639614604,ZERO-A,KKW50
Umweltwärme,2005,6.090041136576945,ZERO-A,KKW50
Umweltwärme,2006,6.324669387544818,ZERO-A,KKW50
Umweltwärme,2007,6.8395609679882705,ZERO-A,KKW50
Umweltwärme,2008,8.149835165376578,ZERO-A,KKW50
Umweltwärme,2009,8.957720965940698,ZERO-A,KKW50
Umweltwärme,2010,10.847755226117595,ZERO-A,KKW50
Umweltwärme,2011,10.419464507625486,ZERO-A,KKW50
Umweltwärme,2012,12.18688733209782,ZERO-A,KKW50
Umweltwärme,2013,13.629168462329448,ZERO-A,KKW50
Umweltwärme,2014,12.61238346354232,ZERO-A,KKW50
Umweltwärme,2015,14.393833736452242,ZERO-A,KKW50
Umweltwärme,2016,15.93283173848398,ZERO-A,KKW50
Umweltwärme,2017,16.58749887282087,ZERO-A,KKW50
Umweltwärme,2018,16.374400664945345,ZERO-A,KKW50
Umweltwärme,2019,18.01659362746712,ZERO-A,KKW50
Umweltwärme,2020,20.544738742820904,ZERO-A,KKW50
Umweltwärme,2021,22.410466502699126,ZERO-A,KKW50
Umweltwärme,2022,24.79359387995405,ZERO-A,KKW50
Umweltwärme,2023,27.4958903694891,ZERO-A,KKW50
Umweltwärme,2024,30.297218295223487,ZERO-A,KKW50
Umweltwärme,2025,33.53435327682511,ZERO-A,KKW50
Umweltwärme,2026,36.774271420121494,ZERO-A,KKW50
Umweltwärme,2027,40.09057726852977,ZERO-A,KKW50
Umweltwärme,2028,43.23636270977621,ZERO-A,KKW50
Umweltwärme,2029,46.36926906754242,ZERO-A,KKW50
Umweltwärme,2030,49.709706301405596,ZERO-A,KKW50
Umweltwärme,2031,52.71666445564271,ZERO-A,KKW50
Umweltwärme,2032,55.582831908623604,ZERO-A,KKW50
Umweltwärme,2033,58.58324338218088,ZERO-A,KKW50
Umweltwärme,2034,61.13928963485056,ZERO-A,KKW50
Umweltwärme,2035,63.64601182080139,ZERO-A,KKW50
Umweltwärme,2036,66.32381379029233,ZERO-A,KKW50
Umweltwärme,2037,68.93104845972043,ZERO-A,KKW50
Umweltwärme,2038,71.31995480127773,ZERO-A,KKW50
Umweltwärme,2039,73.81971985917629,ZERO-A,KKW50
Umweltwärme,2040,75.91411242934741,ZERO-A,KKW50
Umweltwärme,2041,78.57767182786559,ZERO-A,KKW50
Umweltwärme,2042,80.80025428324045,ZERO-A,KKW50
Umweltwärme,2043,83.73192991596731,ZERO-A,KKW50
Umweltwärme,2044,86.56592254702625,ZERO-A,KKW50
Umweltwärme,2045,89.49558465430331,ZERO-A,KKW50
Umweltwärme,2046,92.50476174934258,ZERO-A,KKW50
Umweltwärme,2047,95.24375184283842,ZERO-A,KKW50
Umweltwärme,2048,97.42975189518366,ZERO-A,KKW50
Umweltwärme,2049,99.58598508043262,ZERO-A,KKW50
Umweltwärme,2050,101.11158327473309,ZERO-A,KKW50
Umweltwärme,2051,102.05912868100953,ZERO-A,KKW50
Umweltwärme,2052,102.88026769970944,ZERO-A,KKW50
Umweltwärme,2053,103.53927003296519,ZERO-A,KKW50
Umweltwärme,2054,103.839028274628,ZERO-A,KKW50
Umweltwärme,2055,103.96677749568092,ZERO-A,KKW50
Umweltwärme,2056,104.04587164608166,ZERO-A,KKW50
Umweltwärme,2057,104.0548512963454,ZERO-A,KKW50
Umweltwärme,2058,103.96778202743269,ZERO-A,KKW50
Umweltwärme,2059,103.93557574812354,ZERO-A,KKW50
Umweltwärme,2060,103.74254180535515,ZERO-A,KKW50
Biogase (Brennstoff),2000,1.3965507870613545,ZERO-A,KKW50
Biogase (Brennstoff),2001,1.4362605911598134,ZERO-A,KKW50
Biogase (Brennstoff),2002,1.429866398171122,ZERO-A,KKW50
Biogase (Brennstoff),2003,1.4132428650554336,ZERO-A,KKW50
Biogase (Brennstoff),2004,1.4267454045523866,ZERO-A,KKW50
Biogase (Brennstoff),2005,1.4069371631920293,ZERO-A,KKW50
Biogase (Brennstoff),2006,1.4514173082020343,ZERO-A,KKW50
Biogase (Brennstoff),2007,1.4825235907448082,ZERO-A,KKW50
Biogase (Brennstoff),2008,1.493367776662412,ZERO-A,KKW50
Biogase (Brennstoff),2009,1.498445213029034,ZERO-A,KKW50
Biogase (Brennstoff),2010,1.5752629035918906,ZERO-A,KKW50
Biogase (Brennstoff),2011,1.6718301581264672,ZERO-A,KKW50
Biogase (Brennstoff),2012,1.7487676795860245,ZERO-A,KKW50
Biogase (Brennstoff),2013,1.7407933894575152,ZERO-A,KKW50
Biogase (Brennstoff),2014,1.7504660903890248,ZERO-A,KKW50
Biogase (Brennstoff),2015,1.7426094467407092,ZERO-A,KKW50
Biogase (Brennstoff),2016,1.7443817557564112,ZERO-A,KKW50
Biogase (Brennstoff),2017,1.7459889783721627,ZERO-A,KKW50
Biogase (Brennstoff),2018,1.840405333710608,ZERO-A,KKW50
Biogase (Brennstoff),2019,1.8890622425780093,ZERO-A,KKW50
Biogase (Brennstoff),2020,4.622242948467192,ZERO-A,KKW50
Biogase (Brennstoff),2021,4.8246925995681025,ZERO-A,KKW50
Biogase (Brennstoff),2022,5.811566752987017,ZERO-A,KKW50
Biogase (Brennstoff),2023,6.598177592323345,ZERO-A,KKW50
Biogase (Brennstoff),2024,7.119995353114248,ZERO-A,KKW50
Biogase (Brennstoff),2025,7.886363765657817,ZERO-A,KKW50
Biogase (Brennstoff),2026,9.626510762042024,ZERO-A,KKW50
Biogase (Brennstoff),2027,11.215001843035159,ZERO-A,KKW50
Biogase (Brennstoff),2028,12.861378643906672,ZERO-A,KKW50
Biogase (Brennstoff),2029,14.356488556003924,ZERO-A,KKW50
Biogase (Brennstoff),2030,15.870643768113037,ZERO-A,KKW50
Biogase (Brennstoff),2031,16.859641561317385,ZERO-A,KKW50
Biogase (Brennstoff),2032,17.75681292569805,ZERO-A,KKW50
Biogase (Brennstoff),2033,18.60168383933793,ZERO-A,KKW50
Biogase (Brennstoff),2034,19.51099152009245,ZERO-A,KKW50
Biogase (Brennstoff),2035,20.45332497919346,ZERO-A,KKW50
Biogase (Brennstoff),2036,21.555927034124117,ZERO-A,KKW50
Biogase (Brennstoff),2037,22.602015325656478,ZERO-A,KKW50
Biogase (Brennstoff),2038,23.505589010292805,ZERO-A,KKW50
Biogase (Brennstoff),2039,24.36636119559859,ZERO-A,KKW50
Biogase (Brennstoff),2040,25.124466608793995,ZERO-A,KKW50
Biogase (Brennstoff),2041,25.996032818337955,ZERO-A,KKW50
Biogase (Brennstoff),2042,26.941868162778235,ZERO-A,KKW50
Biogase (Brennstoff),2043,27.34673049469508,ZERO-A,KKW50
Biogase (Brennstoff),2044,27.489645044195697,ZERO-A,KKW50
Biogase (Brennstoff),2045,27.379600511225718,ZERO-A,KKW50
Biogase (Brennstoff),2046,26.998675994580744,ZERO-A,KKW50
Biogase (Brennstoff),2047,26.329739967186324,ZERO-A,KKW50
Biogase (Brennstoff),2048,25.70627811797303,ZERO-A,KKW50
Biogase (Brennstoff),2049,24.761458179175143,ZERO-A,KKW50
Biogase (Brennstoff),2050,23.86461787931039,ZERO-A,KKW50
Biogase (Brennstoff),2051,22.442893856048897,ZERO-A,KKW50
Biogase (Brennstoff),2052,21.19709329415903,ZERO-A,KKW50
Biogase (Brennstoff),2053,20.095598520803406,ZERO-A,KKW50
Biogase (Brennstoff),2054,19.28843392835303,ZERO-A,KKW50
Biogase (Brennstoff),2055,18.712480958334734,ZERO-A,KKW50
Biogase (Brennstoff),2056,18.10076036315842,ZERO-A,KKW50
Biogase (Brennstoff),2057,17.565489382212576,ZERO-A,KKW50
Biogase (Brennstoff),2058,17.098831618463652,ZERO-A,KKW50
Biogase (Brennstoff),2059,16.730343843560817,ZERO-A,KKW50
Biogase (Brennstoff),2060,16.403157205399243,ZERO-A,KKW50
Solarwärme,2000,0.555366308989456,ZERO-A,KKW50
Solarwärme,2001,0.5996330527908568,ZERO-A,KKW50
Solarwärme,2002,0.6418125099264119,ZERO-A,KKW50
Solarwärme,2003,0.6808207434308324,ZERO-A,KKW50
Solarwärme,2004,0.7228253962312357,ZERO-A,KKW50
Solarwärme,2005,0.7733974811086809,ZERO-A,KKW50
Solarwärme,2006,0.84001978572456,ZERO-A,KKW50
Solarwärme,2007,0.9218357415407991,ZERO-A,KKW50
Solarwärme,2008,1.0470453317571868,ZERO-A,KKW50
Solarwärme,2009,1.2366566810751418,ZERO-A,KKW50
Solarwärme,2010,1.4513932551953943,ZERO-A,KKW50
Solarwärme,2011,1.6552594326186691,ZERO-A,KKW50
Solarwärme,2012,1.852521782787401,ZERO-A,KKW50
Solarwärme,2013,2.042216133246714,ZERO-A,KKW50
Solarwärme,2014,2.210969282247908,ZERO-A,KKW50
Solarwärme,2015,2.3580474622796093,ZERO-A,KKW50
Solarwärme,2016,2.4508933475458856,ZERO-A,KKW50
Solarwärme,2017,2.49866158867592,ZERO-A,KKW50
