sector,year,value,scenario,variant,unit
PHH,2055,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2056,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2057,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2058,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2059,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,2060,-0.13,ZERO-Basis,KKW50,Mrd. CHF
PHH,kumuliert 2020-50,-2.31,ZERO-Basis,KKW50,Mrd. CHF
PHH,kumuliert 2020-60,-3.646,ZERO-Basis,KKW50,Mrd. CHF
DL,2020,0.01,ZERO-Basis,KKW50,Mrd. CHF
DL,2021,0.01,ZERO-Basis,KKW50,Mrd. CHF
DL,2022,0.02,ZERO-Basis,KKW50,Mrd. CHF
DL,2023,0.03,ZERO-Basis,KKW50,Mrd. CHF
DL,2024,0.03,ZERO-Basis,KKW50,Mrd. CHF
DL,2025,0.04,ZERO-Basis,KKW50,Mrd. CHF
DL,2026,0.04,ZERO-Basis,KKW50,Mrd. CHF
DL,2027,0.05,ZERO-Basis,KKW50,Mrd. CHF
DL,2028,0.05,ZERO-Basis,KKW50,Mrd. CHF
DL,2029,0.06,ZERO-Basis,KKW50,Mrd. CHF
DL,2030,0.06,ZERO-Basis,KKW50,Mrd. CHF
DL,2031,0.07,ZERO-Basis,KKW50,Mrd. CHF
DL,2032,0.07,ZERO-Basis,KKW50,Mrd. CHF
DL,2033,0.08,ZERO-Basis,KKW50,Mrd. CHF
DL,2034,0.08,ZERO-Basis,KKW50,Mrd. CHF
DL,2035,0.09,ZERO-Basis,KKW50,Mrd. CHF
DL,2036,0.1,ZERO-Basis,KKW50,Mrd. CHF
DL,2037,0.1,ZERO-Basis,KKW50,Mrd. CHF
DL,2038,0.11,ZERO-Basis,KKW50,Mrd. CHF
DL,2039,0.11,ZERO-Basis,KKW50,Mrd. CHF
DL,2040,0.11,ZERO-Basis,KKW50,Mrd. CHF
DL,2041,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2042,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2043,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2044,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2045,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2046,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2047,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2048,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2049,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2050,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2051,0.12,ZERO-Basis,KKW50,Mrd. CHF
