country,year,value,scenario,variant,unit
Italien,2024,75.23220777930547,ZERO-A,KKW60,CHF/MWh
Italien,2025,74.35817168040384,ZERO-A,KKW60,CHF/MWh
Italien,2026,73.69121695970715,ZERO-A,KKW60,CHF/MWh
Italien,2027,72.6336253342487,ZERO-A,KKW60,CHF/MWh
Italien,2028,71.49582679945166,ZERO-A,KKW60,CHF/MWh
Italien,2029,71.33939955128153,ZERO-A,KKW60,CHF/MWh
Italien,2030,71.43431254120944,ZERO-A,KKW60,CHF/MWh
Italien,2031,73.50790695054762,ZERO-A,KKW60,CHF/MWh
Italien,2032,76.83525076465057,ZERO-A,KKW60,CHF/MWh
Italien,2033,78.17243983516359,ZERO-A,KKW60,CHF/MWh
Italien,2034,82.29713838370053,ZERO-A,KKW60,CHF/MWh
Italien,2035,94.97736581043638,ZERO-A,KKW60,CHF/MWh
Italien,2036,97.95229177198054,ZERO-A,KKW60,CHF/MWh
Italien,2037,99.3702706730756,ZERO-A,KKW60,CHF/MWh
Italien,2038,100.82202076465015,ZERO-A,KKW60,CHF/MWh
Italien,2039,102.02654027930514,ZERO-A,KKW60,CHF/MWh
Italien,2040,105.68837877747278,ZERO-A,KKW60,CHF/MWh
Italien,2041,128.50993501832122,ZERO-A,KKW60,CHF/MWh
Italien,2042,146.97973612179513,ZERO-A,KKW60,CHF/MWh
